district,neighborhood,property_type,gross_sqm,net_sqm,room_count,living_room_count,floor,total_floors,building_age,bathroom_count,has_balcony,parking_type,has_elevator,heating_type,lat,lon,earthquake_risk_score,transport_score,socioeconomic_level,price
Bahcelievler,Kocasinan,Daire,97,78,2,1,11,20,38,1,1,2,1,Merkezi,41.0061,28.8619,3,8,3,3214656
Bahcelievler,Siyavuspasa,Daire,97,85,2,1,11,19,31,1,1,2,0,Merkezi,41.0149,28.8512,3,8,3,3543419
Bahcelievler,Cobancesme,Daire,164,132,4,1,4,18,32,2,1,0,1,Dogalgaz_Kat,40.9945,28.8455,3,8,3,5512004
Bahcelievler,Kocasinan,Daire,114,98,3,1,4,8,24,2,1,0,1,Merkezi,40.9952,28.8733,3,8,3,4067392
Bahcelievler,Siyavuspasa,Villa,237,187,4,1,2,2,10,1,1,0,0,Dogalgaz_Kat,41.0093,28.8532,3,8,3,12222220
Bagcilar,Bagcilar Merkez,Daire,49,44,1,1,5,11,30,1,1,0,1,Dogalgaz_Kombi,41.0395,28.8635,2,7,2,1310181
Bagcilar,Gunesli,Daire,92,83,3,1,1,8,16,2,0,0,1,Yerden_Isitma,41.05,28.866,2,7,2,2886847
Bagcilar,Bagcilar Merkez,Villa,208,184,4,1,1,2,21,1,1,0,0,Dogalgaz_Kat,41.0472,28.8519,2,7,2,8151655
Bagcilar,Kirazli,Daire,171,154,5,2,11,11,35,2,1,0,1,Dogalgaz_Kat,41.042,28.8703,2,7,2,4678157
Bagcilar,Gunesli,Daire,254,209,6,2,7,8,21,3,1,1,1,Merkezi,41.0496,28.8487,2,7,2,7676908
Bagcilar,Yenimahalle,Daire,174,149,5,1,3,5,28,2,0,0,1,Dogalgaz_Kombi,41.0332,28.862,2,7,2,5058642
Bagcilar,Bagcilar Merkez,Daire,63,49,1,0,3,9,16,1,1,1,1,Dogalgaz_Kombi,41.0356,28.8604,2,7,2,1703295
Bagcilar,Bagcilar Merkez,IsYeri,112,98,3,1,0,8,5,1,0,1,1,Dogalgaz_Kombi,41.0356,28.8602,2,7,2,4529348
Bagcilar,Bagcilar Merkez,IsYeri,100,79,3,1,1,13,21,1,1,2,1,Dogalgaz_Kat,41.0441,28.8469,2,7,2,3402844
Bagcilar,Yenimahalle,Villa,149,116,3,1,1,3,0,2,0,0,1,Klima,41.0257,28.8466,2,7,2,5847524
Bagcilar,Yenimahalle,Daire,131,110,4,1,3,5,24,2,1,1,1,Soba,41.0499,28.8441,2,7,2,3284650
Bagcilar,Mahmutbey,Daire,134,118,3,1,1,4,20,2,1,1,1,Dogalgaz_Kombi,41.0329,28.8596,2,7,2,3524620
Bagcilar,Gunesli,Mustakil,109,97,3,1,1,2,25,2,1,2,0,Merkezi,41.0494,28.8722,2,7,2,3419238
Bagcilar,Mahmutbey,Daire,119,104,3,1,16,19,32,2,0,0,1,Dogalgaz_Kat,41.0314,28.8562,2,7,2,3770555
Bagcilar,Bagcilar Merkez,Daire,99,89,3,1,17,20,34,2,1,0,1,Dogalgaz_Kombi,41.0458,28.8463,2,7,2,3265713
Bagcilar,Yenimahalle,Daire,136,107,3,1,9,16,18,2,0,0,1,Dogalgaz_Kombi,41.0501,28.8432,2,7,2,3740676
Bagcilar,Gunesli,Daire,90,80,3,1,6,6,35,2,1,2,1,Merkezi,41.041,28.8465,2,7,2,2590734
Bagcilar,Bagcilar Merkez,Daire,76,67,2,1,3,12,32,1,1,0,1,Dogalgaz_Kat,41.0471,28.866,2,7,2,1775981
Bagcilar,Mahmutbey,Daire,62,54,1,0,4,4,15,1,1,0,0,Merkezi,41.0365,28.8692,2,7,2,1821446
Bagcilar,Mahmutbey,Daire,96,84,3,1,4,5,24,1,1,0,1,Merkezi,41.0398,28.8558,2,7,2,2497849
Bagcilar,Gunesli,IsYeri,96,75,3,1,0,4,1,1,0,1,1,Merkezi,41.0227,28.8475,2,7,2,3080429
Bagcilar,Mahmutbey,Daire,126,106,3,1,11,11,34,1,0,0,1,Dogalgaz_Kat,41.0328,28.8609,2,7,2,3425098
Bagcilar,Gunesli,Daire,134,116,3,1,11,14,22,2,1,2,1,Dogalgaz_Kat,41.0468,28.8472,2,7,2,3935259
Bagcilar,Gunesli,Daire,138,121,3,1,1,9,24,1,1,0,1,Dogalgaz_Kombi,41.0231,28.866,2,7,2,4111517
Bagcilar,Yenimahalle,Daire,174,141,5,2,8,11,28,3,1,2,1,Merkezi,41.0254,28.8625,2,7,2,4712755
Bagcilar,Yenimahalle,IsYeri,112,92,4,1,0,15,25,2,1,2,1,Merkezi,41.0436,28.8577,2,7,2,2956550
Bagcilar,Gunesli,Daire,122,96,3,1,9,14,27,1,1,0,1,Dogalgaz_Kombi,41.0227,28.8607,2,7,2,3299554
Bagcilar,Yenimahalle,Daire,80,65,2,1,4,18,18,1,1,0,1,Yerden_Isitma,41.0331,28.863,2,7,2,1992223
Bagcilar,Kirazli,Daire,117,105,3,1,10,14,22,1,0,1,1,Dogalgaz_Kombi,41.0235,28.862,2,7,2,3938343
Bagcilar,Mahmutbey,Daire,99,77,2,1,2,5,19,1,1,1,1,Dogalgaz_Kat,41.0418,28.8462,2,7,2,2501068
Bagcilar,Gunesli,Daire,100,89,3,1,16,20,32,1,1,0,0,Soba,41.036,28.8627,2,7,2,3047893
Bagcilar,Kirazli,Daire,114,88,3,1,4,9,29,1,1,1,1,Merkezi,41.0243,28.8551,2,7,2,2742512
Bagcilar,Yenimahalle,Daire,107,88,3,1,3,8,28,2,1,2,1,Merkezi,41.0355,28.872,2,7,2,2933133
Bagcilar,Yenimahalle,IsYeri,56,46,2,1,3,7,24,1,1,0,1,Dogalgaz_Kombi,41.0497,28.8463,2,7,2,1881381
Bagcilar,Bagcilar Merkez,IsYeri,43,39,1,0,2,3,30,1,1,0,1,Dogalgaz_Kat,41.0515,28.8596,2,7,2,1215825
Bagcilar,Gunesli,Mustakil,111,88,3,1,2,2,30,2,1,0,0,Dogalgaz_Kat,41.0341,28.8698,2,7,2,2736444
Bagcilar,Gunesli,Daire,115,91,3,1,4,8,16,2,0,1,1,Merkezi,41.0509,28.8453,2,7,2,2752868
Bagcilar,Bagcilar Merkez,Daire,109,88,3,1,2,5,29,1,1,2,1,Yerden_Isitma,41.038,28.8613,2,7,2,2563898
Bagcilar,Yenimahalle,Daire,195,163,5,1,1,6,19,2,1,2,1,Klima,41.049,28.8584,2,7,2,6294202
Bagcilar,Gunesli,IsYeri,74,64,3,1,2,7,19,2,1,1,1,Dogalgaz_Kombi,41.0243,28.8701,2,7,2,2164211
Bagcilar,Yenimahalle,Mustakil,130,107,3,1,1,1,34,2,1,0,0,Yerden_Isitma,41.0301,28.8599,2,7,2,3856518
Bagcilar,Kirazli,Daire,99,84,2,1,9,9,24,1,1,0,1,Dogalgaz_Kombi,41.0471,28.8472,2,7,2,3027305
Bagcilar,Gunesli,Daire,161,143,5,2,4,9,20,2,1,1,1,Merkezi,41.0257,28.8555,2,7,2,5488528
Bagcilar,Kirazli,Daire,117,106,3,1,3,14,30,1,1,2,1,Dogalgaz_Kat,41.0221,28.872,2,7,2,3417359
Bagcilar,Gunesli,Daire,148,135,4,1,4,4,20,1,1,0,1,Soba,41.0363,28.8525,2,7,2,4555936
Bagcilar,Bagcilar Merkez,Daire,118,100,3,1,1,5,23,2,1,1,1,Merkezi,41.0501,28.8655,2,7,2,2982961
Bagcilar,Gunesli,Daire,130,111,4,1,1,18,24,1,1,0,1,Dogalgaz_Kombi,41.032,28.8694,2,7,2,3601318
Bagcilar,Bagcilar Merkez,Daire,134,122,4,1,15,18,35,1,1,0,1,Merkezi,41.0327,28.8597,2,7,2,4160462
Bagcilar,Gunesli,Mustakil,190,160,3,1,2,3,31,2,1,0,1,Dogalgaz_Kombi,41.0443,28.8551,2,7,2,6248131
Bagcilar,Mahmutbey,Daire,159,142,4,1,5,9,32,2,1,1,1,Dogalgaz_Kombi,41.0486,28.8494,2,7,2,4535163
Bagcilar,Kirazli,IsYeri,91,79,3,1,1,7,13,2,0,1,1,Merkezi,41.0237,28.8461,2,7,2,3247218
Bagcilar,Kirazli,Daire,63,53,1,0,2,7,31,1,1,2,1,Merkezi,41.0326,28.8587,2,7,2,1457170
Bagcilar,Kirazli,Mustakil,117,91,3,1,1,3,35,1,1,0,1,Klima,41.0317,28.856,2,7,2,2788221
Bagcilar,Yenimahalle,Daire,122,108,3,1,3,6,27,2,1,2,1,Dogalgaz_Kat,41.0419,28.8511,2,7,2,4109039
Bagcilar,Bagcilar Merkez,Daire,88,80,2,1,3,4,25,1,1,0,1,Dogalgaz_Kombi,41.0352,28.8512,2,7,2,2498831
Bagcilar,Kirazli,Mustakil,153,131,4,1,2,3,35,1,1,0,1,Klima,41.0462,28.8441,2,7,2,4497068
Bagcilar,Gunesli,Daire,122,97,3,1,4,6,35,2,0,0,1,Dogalgaz_Kombi,41.0469,28.8534,2,7,2,2642722
Bagcilar,Yenimahalle,Daire,78,61,2,1,8,8,35,1,1,1,1,Dogalgaz_Kombi,41.0438,28.8586,2,7,2,1762676
Bagcilar,Kirazli,Daire,143,125,4,1,3,11,17,1,1,0,1,Dogalgaz_Kombi,41.0394,28.8722,2,7,2,4311662
Bagcilar,Kirazli,Daire,170,133,4,1,2,12,20,1,1,2,1,Klima,41.0325,28.8594,2,7,2,4834030
Bagcilar,Mahmutbey,Daire,60,51,1,1,2,12,19,1,1,2,1,Dogalgaz_Kombi,41.0221,28.8588,2,7,2,1877520
Bagcilar,Mahmutbey,IsYeri,98,87,4,1,1,14,8,2,1,0,1,Dogalgaz_Kat,41.0427,28.869,2,7,2,3496335
Bagcilar,Kirazli,Daire,80,65,2,1,2,8,18,1,1,2,1,Klima,41.037,28.872,2,7,2,2024446
Bagcilar,Kirazli,Daire,154,123,5,1,20,20,16,2,1,2,1,Dogalgaz_Kombi,41.0254,28.8594,2,7,2,5616983
Bagcilar,Mahmutbey,Mustakil,116,101,3,1,1,1,17,1,0,2,0,Dogalgaz_Kombi,41.0483,28.861,2,7,2,4164482
Bagcilar,Bagcilar Merkez,IsYeri,52,46,1,0,3,4,2,1,0,2,1,Yerden_Isitma,41.0405,28.8688,2,7,2,2267587
Bagcilar,Yenimahalle,Daire,45,35,1,1,3,10,15,1,1,2,1,Soba,41.0329,28.843,2,7,2,1310467
Bagcilar,Kirazli,Daire,139,116,3,1,4,5,29,2,1,0,1,Dogalgaz_Kat,41.0287,28.867,2,7,2,3942326
Bagcilar,Bagcilar Merkez,Daire,102,89,3,1,3,20,17,1,1,2,1,Yerden_Isitma,41.0505,28.865,2,7,2,3350663
Bagcilar,Mahmutbey,Daire,123,103,4,1,1,18,15,2,1,0,1,Klima,41.0338,28.8603,2,7,2,4008528
Bagcilar,Yenimahalle,Daire,133,116,4,1,1,5,30,1,1,0,1,Soba,41.0368,28.8696,2,7,2,3279459
Bagcilar,Yenimahalle,Daire,105,84,3,1,4,13,15,2,1,1,1,Dogalgaz_Kombi,41.0427,28.8588,2,7,2,3150035
Bagcilar,Kirazli,Daire,86,74,2,1,4,4,20,1,0,2,0,Merkezi,41.0425,28.8587,2,7,2,2430179
Bagcilar,Kirazli,Daire,72,58,2,1,5,7,28,1,1,2,1,Merkezi,41.0452,28.8493,2,7,2,1954010
Bagcilar,Mahmutbey,Daire,96,77,2,1,3,10,22,1,1,0,1,Merkezi,41.0328,28.8515,2,7,2,2521079
Bagcilar,Mahmutbey,Villa,229,193,3,1,1,3,12,1,1,0,0,Dogalgaz_Kombi,41.0319,28.8689,2,7,2,9680816
Bagcilar,Gunesli,Daire,53,43,1,1,1,13,31,1,0,2,1,Soba,41.0351,28.8585,2,7,2,1409374
Bagcilar,Bagcilar Merkez,Daire,177,139,4,1,13,17,18,1,1,2,1,Klima,41.0246,28.8604,2,7,2,5402690
Bagcilar,Gunesli,Daire,141,116,4,1,7,12,26,2,1,1,1,Dogalgaz_Kombi,41.0496,28.8705,2,7,2,4434624
Bagcilar,Gunesli,IsYeri,59,54,3,1,0,15,6,2,1,2,1,Dogalgaz_Kombi,41.0473,28.8528,2,7,2,2300111
Bagcilar,Kirazli,Daire,45,40,1,1,5,6,28,1,1,0,1,Dogalgaz_Kombi,41.051,28.8535,2,7,2,1321670
Bagcilar,Bagcilar Merkez,IsYeri,98,77,3,1,3,14,23,1,1,1,1,Dogalgaz_Kat,41.0502,28.8519,2,7,2,2964052
Bagcilar,Kirazli,Daire,63,50,1,0,1,4,28,1,1,2,0,Dogalgaz_Kombi,41.0343,28.863,2,7,2,1463841
Bagcilar,Bagcilar Merkez,Mustakil,146,118,4,1,3,3,13,2,1,2,1,Merkezi,41.0426,28.8474,2,7,2,5388309
Bagcilar,Gunesli,Daire,156,129,4,1,3,7,20,2,1,1,1,Merkezi,41.026,28.8447,2,7,2,4730043
Bagcilar,Bagcilar Merkez,Daire,164,150,4,1,5,17,30,2,1,0,0,Merkezi,41.0414,28.8556,2,7,2,4279547
Bagcilar,Kirazli,Daire,108,94,3,1,10,14,20,1,1,0,1,Dogalgaz_Kombi,41.0466,28.8549,2,7,2,3855867
Bagcilar,Yenimahalle,Daire,95,83,3,1,1,5,17,2,0,1,1,Dogalgaz_Kombi,41.0304,28.8619,2,7,2,2763418
Bagcilar,Kirazli,IsYeri,102,80,4,1,2,7,17,2,0,2,1,Dogalgaz_Kat,41.0313,28.8527,2,7,2,2820408
Bagcilar,Yenimahalle,IsYeri,141,113,4,1,3,6,5,2,1,2,1,Merkezi,41.0256,28.8484,2,7,2,5726126
Bagcilar,Bagcilar Merkez,Daire,82,71,2,1,4,19,17,1,1,1,1,Dogalgaz_Kat,41.047,28.8682,2,7,2,2869061
Bagcilar,Bagcilar Merkez,IsYeri,87,77,3,1,0,7,29,1,1,1,1,Merkezi,41.0309,28.8542,2,7,2,2404383
Bagcilar,Gunesli,Daire,48,44,1,1,8,20,16,1,1,1,1,Dogalgaz_Kombi,41.0481,28.8569,2,7,2,1863908
Bagcilar,Mahmutbey,Villa,252,215,3,1,3,3,5,1,1,2,1,Dogalgaz_Kombi,41.0357,28.8439,2,7,2,12543033
Bagcilar,Bagcilar Merkez,Mustakil,151,122,3,1,1,2,10,1,1,2,0,Merkezi,41.0384,28.8471,2,7,2,4927672
Bagcilar,Yenimahalle,Daire,46,39,1,0,14,16,15,1,0,1,1,Klima,41.0517,28.8671,2,7,2,1584663
Gungoren,Sanayi,Daire,115,101,3,1,5,20,23,1,1,0,1,Merkezi,41.03,28.8714,3,7,2,3110314
Gungoren,Gungoren Merkez,Daire,93,79,3,1,14,20,33,1,1,1,1,Soba,41.0218,28.8975,3,7,2,2771807
Gungoren,Mehmetnesih,Daire,74,64,2,1,16,17,29,1,1,2,1,Dogalgaz_Kombi,41.0151,28.8964,3,7,2,2709767
Gungoren,Sanayi,Daire,86,71,2,1,5,18,33,1,1,1,1,Soba,41.0095,28.8739,3,7,2,2623509
Gungoren,Tozkoparan,Daire,112,87,3,1,2,5,29,2,1,2,0,Merkezi,41.0166,28.9006,3,7,2,2650701
Gungoren,Gungoren Merkez,Daire,144,125,4,1,6,12,25,2,1,0,0,Yerden_Isitma,41.0347,28.8846,3,7,2,4637783
Gungoren,Merkez,Daire,166,138,4,1,2,14,33,2,0,0,1,Dogalgaz_Kat,41.0084,28.8811,3,7,2,4299962
Gungoren,Tozkoparan,Daire,127,116,3,1,3,5,26,2,1,2,1,Dogalgaz_Kombi,41.0195,28.8777,3,7,2,4732926
Gungoren,Tozkoparan,Daire,112,98,3,1,9,9,27,2,0,2,1,Dogalgaz_Kombi,41.0103,28.8933,3,7,2,3270546
Gungoren,Mehmetnesih,Daire,165,139,4,1,1,5,37,2,0,0,1,Dogalgaz_Kombi,41.005,28.8767,3,7,2,3708998
Gungoren,Mehmetnesih,Villa,215,186,3,1,2,2,11,2,1,2,0,Dogalgaz_Kombi,41.0314,28.8896,3,7,2,8765026
Gungoren,Mehmetnesih,Daire,127,108,3,1,13,15,23,2,1,1,1,Dogalgaz_Kombi,41.0136,28.8961,3,7,2,3967128
Gungoren,Tozkoparan,Daire,129,102,4,1,18,19,27,2,1,0,1,Dogalgaz_Kombi,41.0236,28.8843,3,7,2,4103741
Gungoren,Tozkoparan,IsYeri,87,74,3,1,1,12,16,1,1,1,1,Merkezi,41.0228,28.8892,3,7,2,3077058
Gungoren,Sanayi,IsYeri,87,78,3,1,1,13,5,2,0,0,1,Dogalgaz_Kombi,41.0294,28.8834,3,7,2,3236214
Gungoren,Mehmetnesih,Daire,66,58,1,1,6,8,20,1,1,1,1,Dogalgaz_Kat,41.0238,28.8938,3,7,2,2086204
Gungoren,Merkez,Daire,60,50,1,0,3,6,38,1,1,1,1,Merkezi,41.0264,28.8735,3,7,2,1594018
Gungoren,Mehmetnesih,Daire,84,67,2,1,13,19,25,1,1,0,1,Merkezi,41.0135,28.888,3,7,2,2888795
Gungoren,Merkez,Daire,129,106,3,1,1,13,26,2,1,2,1,Merkezi,41.0107,28.8849,3,7,2,3708901
Gungoren,Tozkoparan,Daire,68,61,1,1,2,4,34,1,1,1,0,Dogalgaz_Kat,41.0152,28.8825,3,7,2,1991768
Gungoren,Mehmetnesih,Daire,131,105,4,1,5,10,36,2,1,0,1,Merkezi,41.0049,28.8737,3,7,2,2897012
Gungoren,Mehmetnesih,Daire,98,82,2,1,4,4,26,1,1,2,1,Dogalgaz_Kombi,41.0279,28.8875,3,7,2,3005970
Gungoren,Gungoren Merkez,Daire,122,101,3,1,11,15,28,1,1,1,0,Soba,41.0227,28.8857,3,7,2,3959093
Gungoren,Merkez,Daire,270,235,6,2,11,15,37,2,0,1,1,Dogalgaz_Kombi,41.0173,28.8996,3,7,2,8252144
Gungoren,Sanayi,Daire,103,90,3,1,9,11,34,1,1,2,1,Dogalgaz_Kombi,41.033,28.8717,3,7,2,2956360
Gungoren,Tozkoparan,Daire,161,138,5,2,18,18,29,3,1,1,1,Merkezi,41.034,28.879,3,7,2,5700665
Gungoren,Sanayi,Daire,115,97,3,1,9,10,21,2,1,0,1,Dogalgaz_Kombi,41.024,28.8957,3,7,2,3539857
Gungoren,Tozkoparan,Daire,130,104,3,1,5,11,27,2,1,1,1,Yerden_Isitma,41.0293,28.8914,3,7,2,3442762
Gungoren,Merkez,Villa,143,111,3,1,1,2,10,2,1,0,0,Merkezi,41.0223,28.8726,3,7,2,5792740
Gungoren,Tozkoparan,Daire,92,81,2,1,6,7,22,1,1,0,1,Dogalgaz_Kombi,41.0265,28.8953,3,7,2,2859576
Gungoren,Tozkoparan,Daire,140,117,3,1,3,20,40,1,0,2,1,Merkezi,41.0111,28.882,3,7,2,3868672
Gungoren,Mehmetnesih,Daire,145,113,4,1,9,11,30,2,1,2,0,Merkezi,41.0105,28.8864,3,7,2,3500410
Gungoren,Gungoren Merkez,Mustakil,145,129,3,1,1,2,39,1,1,1,0,Dogalgaz_Kombi,41.0226,28.889,3,7,2,4698212
Gungoren,Sanayi,Daire,197,154,5,2,6,15,23,2,1,2,1,Klima,41.0171,28.8839,3,7,2,5808579
Gungoren,Sanayi,Villa,196,153,3,1,2,2,19,1,1,0,0,Dogalgaz_Kombi,41.0319,28.8994,3,7,2,8265345
Gungoren,Tozkoparan,IsYeri,52,41,1,1,0,9,9,1,1,0,1,Dogalgaz_Kombi,41.0131,28.8814,3,7,2,2001303
Gungoren,Mehmetnesih,Daire,183,143,5,1,2,5,35,2,1,1,1,Merkezi,41.0093,28.8843,3,7,2,4421154
Gungoren,Merkez,Daire,76,68,2,1,1,8,40,1,1,0,1,Yerden_Isitma,41.033,28.8837,3,7,2,1936479
Gungoren,Tozkoparan,Daire,100,84,2,1,5,6,22,1,1,2,1,Dogalgaz_Kat,41.0309,28.8892,3,7,2,3270611
Gungoren,Gungoren Merkez,Daire,55,45,1,1,16,20,38,1,1,0,1,Dogalgaz_Kombi,41.0284,28.8953,3,7,2,1440526
Gungoren,Merkez,Daire,122,107,3,1,7,7,20,2,1,1,1,Merkezi,41.0155,28.8811,3,7,2,3508142
Gungoren,Gungoren Merkez,Daire,51,45,1,1,1,4,32,1,1,2,1,Klima,41.0123,28.8932,3,7,2,1608915
Gungoren,Mehmetnesih,Mustakil,199,174,5,1,1,2,21,2,1,1,0,Dogalgaz_Kombi,41.0216,28.8787,3,7,2,7228263
Gungoren,Mehmetnesih,Daire,120,103,4,1,14,14,36,1,1,0,1,Dogalgaz_Kombi,41.0177,28.8875,3,7,2,3672919
Gungoren,Gungoren Merkez,Daire,194,166,5,2,4,5,28,2,1,0,1,Dogalgaz_Kat,41.0134,28.8816,3,7,2,6291297
Gungoren,Tozkoparan,IsYeri,81,65,3,1,2,6,29,2,1,1,1,Soba,41.006,28.8825,3,7,2,2578619
Gungoren,Mehmetnesih,Daire,90,71,2,1,11,13,32,1,1,0,1,Dogalgaz_Kombi,41.0086,28.895,3,7,2,2775287
Gungoren,Sanayi,Daire,144,115,4,1,14,16,20,1,1,1,1,Yerden_Isitma,41.0225,28.8897,3,7,2,4978135
Gungoren,Mehmetnesih,Daire,97,81,3,1,6,16,35,2,1,0,1,Klima,41.0333,28.877,3,7,2,2739187
Gungoren,Sanayi,Daire,76,69,2,1,3,14,30,1,1,1,0,Merkezi,41.0298,28.8801,3,7,2,2110639
Gungoren,Tozkoparan,Daire,88,80,2,1,3,5,24,1,0,1,1,Dogalgaz_Kombi,41.0277,28.8765,3,7,2,2405965
Gungoren,Gungoren Merkez,Daire,152,125,5,2,5,11,24,2,0,2,1,Dogalgaz_Kombi,41.0312,28.8984,3,7,2,4644798
Gungoren,Sanayi,IsYeri,118,104,5,1,2,15,4,3,1,2,1,Soba,41.0114,28.8916,3,7,2,5364692
Gungoren,Gungoren Merkez,Daire,149,134,4,1,19,19,37,1,1,0,1,Dogalgaz_Kombi,41.0175,28.8867,3,7,2,4293908
Gungoren,Tozkoparan,Daire,126,113,3,1,3,20,36,1,1,2,1,Merkezi,41.0305,28.8757,3,7,2,3511638
Gungoren,Merkez,IsYeri,93,82,3,1,1,9,21,2,1,1,1,Yerden_Isitma,41.0307,28.8833,3,7,2,3404651
Gungoren,Gungoren Merkez,Daire,124,99,3,1,5,19,30,2,1,0,1,Dogalgaz_Kombi,41.0067,28.8848,3,7,2,3312498
Gungoren,Mehmetnesih,Daire,66,54,2,1,5,11,30,1,1,1,1,Merkezi,41.0095,28.9004,3,7,2,1761102
Gungoren,Tozkoparan,Daire,114,100,3,1,8,8,29,2,1,2,1,Dogalgaz_Kat,41.0064,28.885,3,7,2,3298578
Gungoren,Gungoren Merkez,Daire,165,149,4,1,10,15,26,1,1,2,1,Dogalgaz_Kombi,41.0191,28.8797,3,7,2,6336238
Gungoren,Sanayi,Daire,136,110,4,1,1,7,32,1,1,0,1,Soba,41.0162,28.88,3,7,2,3651588
Gungoren,Mehmetnesih,Daire,207,163,6,2,4,19,23,3,1,2,1,Soba,41.0096,28.8838,3,7,2,6236363
Gungoren,Merkez,Daire,46,40,1,1,4,13,29,1,1,1,1,Dogalgaz_Kat,41.0291,28.8923,3,7,2,1379539
Gungoren,Merkez,Daire,95,85,3,1,17,19,32,1,1,2,1,Dogalgaz_Kombi,41.0219,28.8754,3,7,2,3331385
Gungoren,Tozkoparan,Daire,104,88,3,1,10,19,38,1,1,0,1,Dogalgaz_Kombi,41.0308,28.8804,3,7,2,2851668
Gungoren,Mehmetnesih,IsYeri,72,60,3,1,0,13,19,1,1,1,1,Merkezi,41.0124,28.8846,3,7,2,2154033
Gungoren,Tozkoparan,Daire,195,163,5,1,4,4,32,2,1,2,1,Dogalgaz_Kombi,41.0283,28.8902,3,7,2,4881136
Gungoren,Sanayi,Daire,214,179,5,2,8,9,37,3,1,0,1,Soba,41.0109,28.8963,3,7,2,6353459
Gungoren,Merkez,Daire,127,116,3,1,6,17,21,2,1,2,0,Dogalgaz_Kombi,41.0344,28.8736,3,7,2,3949999
Gungoren,Mehmetnesih,Daire,86,73,2,1,10,12,37,1,0,2,1,Yerden_Isitma,41.0152,28.8754,3,7,2,2246718
Gungoren,Sanayi,Daire,180,152,5,1,4,6,20,3,1,2,1,Dogalgaz_Kombi,41.0075,28.8915,3,7,2,6179840
Gungoren,Gungoren Merkez,Daire,220,196,5,2,10,15,28,2,0,0,1,Dogalgaz_Kombi,41.011,28.8964,3,7,2,6202117
Gungoren,Sanayi,Daire,96,77,2,1,15,16,33,1,1,1,1,Dogalgaz_Kombi,41.0175,28.8771,3,7,2,2937769
Gungoren,Mehmetnesih,Daire,69,59,2,1,9,11,20,1,1,2,1,Dogalgaz_Kombi,41.0303,28.8766,3,7,2,2431258
Gungoren,Sanayi,Daire,174,145,4,1,14,15,20,1,0,0,1,Dogalgaz_Kombi,41.0337,28.88,3,7,2,5131983
Gungoren,Mehmetnesih,Daire,60,51,1,0,3,6,38,1,1,0,1,Merkezi,41.0076,28.8988,3,7,2,1647168
Gungoren,Gungoren Merkez,IsYeri,68,59,2,1,2,3,5,1,1,2,0,Dogalgaz_Kat,41.0161,28.8892,3,7,2,2751691
Gungoren,Mehmetnesih,Daire,93,74,2,1,5,5,32,1,0,2,1,Merkezi,41.0139,28.891,3,7,2,2144920
Gungoren,Mehmetnesih,Daire,126,106,3,1,5,9,31,2,0,2,1,Dogalgaz_Kombi,41.0232,28.8755,3,7,2,3985748
Gungoren,Mehmetnesih,Daire,86,70,2,1,7,7,34,1,1,0,1,Dogalgaz_Kat,41.0048,28.8998,3,7,2,2217019
Gungoren,Mehmetnesih,Daire,134,114,3,1,3,17,21,2,1,1,1,Merkezi,41.0306,28.8953,3,7,2,4466275
Gungoren,Mehmetnesih,Daire,77,70,2,1,9,17,28,1,1,0,1,Dogalgaz_Kombi,41.0299,28.8905,3,7,2,2748557
Gungoren,Merkez,Villa,185,165,3,1,3,3,10,2,1,1,1,Soba,41.0339,28.8931,3,7,2,8691575
Gungoren,Merkez,Mustakil,174,142,4,1,2,2,25,1,1,0,0,Dogalgaz_Kombi,41.0119,28.8857,3,7,2,5786868
Gungoren,Tozkoparan,Daire,163,146,4,1,20,20,32,2,1,1,1,Klima,41.0179,28.8952,3,7,2,5070154
Gungoren,Sanayi,Mustakil,211,164,4,1,1,1,17,2,1,1,0,Dogalgaz_Kombi,41.0083,28.883,3,7,2,6687219
Gungoren,Merkez,IsYeri,98,89,3,1,0,15,30,1,1,0,1,Dogalgaz_Kombi,41.0047,28.8972,3,7,2,2860992
Gungoren,Sanayi,Villa,187,154,4,1,1,2,13,2,1,2,0,Merkezi,41.0177,28.8769,3,7,2,7750469
Gungoren,Tozkoparan,Daire,92,75,2,1,14,16,21,1,1,2,1,Yerden_Isitma,41.0294,28.8879,3,7,2,3078828
Gungoren,Sanayi,Daire,140,110,3,1,2,13,21,1,0,1,1,Merkezi,41.008,28.897,3,7,2,3611703
Gungoren,Gungoren Merkez,Daire,53,45,1,0,16,18,38,1,1,0,1,Dogalgaz_Kombi,41.0175,28.8787,3,7,2,1383398
Gungoren,Tozkoparan,Daire,197,161,5,1,17,19,38,2,1,0,1,Dogalgaz_Kombi,41.017,28.8764,3,7,2,5405880
Gungoren,Tozkoparan,Daire,210,173,5,1,2,19,35,2,1,2,1,Yerden_Isitma,41.0227,28.878,3,7,2,5898758
Gungoren,Gungoren Merkez,IsYeri,162,128,5,1,3,6,29,3,1,1,1,Dogalgaz_Kombi,41.0257,28.8998,3,7,2,5201197
Gungoren,Mehmetnesih,Daire,122,102,3,1,12,14,36,1,1,0,0,Soba,41.0301,28.8817,3,7,2,3670303
Gungoren,Merkez,Villa,189,172,4,1,2,2,14,2,1,0,0,Dogalgaz_Kombi,41.0202,28.8939,3,7,2,8712235
Gungoren,Mehmetnesih,Daire,186,163,5,1,3,4,28,2,1,1,1,Dogalgaz_Kombi,41.0213,28.8954,3,7,2,5003981
