district,neighborhood,property_type,gross_sqm,net_sqm,room_count,living_room_count,floor,total_floors,building_age,bathroom_count,has_balcony,parking_type,has_elevator,heating_type,lat,lon,earthquake_risk_score,transport_score,socioeconomic_level,price
Kahramankazan,Kazan Merkez,Daire,86,70,2,1,4,15,6,1,0,1,1,Merkezi,40.2024,32.6998,1,4,3,1630701
Kahramankazan,Fatih,IsYeri,149,124,5,1,3,10,0,3,1,2,0,Dogalgaz_Kombi,40.2243,32.6844,1,4,3,3856221
Kahramankazan,Yeni,Daire,66,52,2,1,1,8,22,1,1,0,1,Dogalgaz_Kombi,40.2285,32.6758,1,4,3,1024596
Kahramankazan,Dogukent,Mustakil,195,172,3,1,1,3,21,2,1,2,0,Dogalgaz_Kombi,40.209,32.6905,1,4,3,4880855
Kahramankazan,Saray,Daire,60,52,1,0,13,17,14,1,1,2,1,Dogalgaz_Kombi,40.2282,32.7,1,4,3,1384478
Kahramankazan,Fatih,Daire,160,136,4,1,4,7,19,2,1,1,1,Dogalgaz_Kombi,40.2142,32.6714,1,4,3,2968406
Kahramankazan,Yeni,Daire,150,118,4,1,3,5,4,2,1,0,1,Merkezi,40.2284,32.677,1,4,3,3407384
Kahramankazan,Dogukent,IsYeri,68,57,3,1,1,5,14,1,1,0,0,Dogalgaz_Kombi,40.2257,32.6798,1,4,3,1468211
Kahramankazan,Dogukent,Daire,110,100,3,1,4,9,11,1,1,1,1,Dogalgaz_Kombi,40.2062,32.6796,1,4,3,2589128
Kahramankazan,Saray,Daire,211,175,5,1,6,8,3,3,1,1,1,Dogalgaz_Kombi,40.2273,32.7,1,4,3,4747961
Kahramankazan,Dogukent,IsYeri,106,83,3,1,2,4,10,1,1,2,1,Klima,40.2072,32.6765,1,4,3,2506958
Kahramankazan,Dogukent,Daire,68,54,2,1,6,6,14,1,1,0,1,Soba,40.2059,32.6759,1,4,3,1365736
Kahramankazan,Yeni,Daire,91,74,3,1,6,9,16,2,1,0,1,Merkezi,40.2188,32.6981,1,4,3,1585809
Kahramankazan,Yeni,Daire,138,121,4,1,5,19,5,2,1,2,1,Yerden_Isitma,40.2038,32.6826,1,4,3,2868463
Kahramankazan,Fatih,Daire,69,57,2,1,5,19,5,1,1,1,1,Dogalgaz_Kombi,40.2145,32.6905,1,4,3,1716533
Kahramankazan,Fatih,Daire,162,133,4,1,10,15,5,1,1,2,1,Yerden_Isitma,40.2052,32.6878,1,4,3,3290516
Kahramankazan,Dogukent,Daire,94,73,3,1,8,10,15,1,1,2,0,Dogalgaz_Kombi,40.2029,32.6848,1,4,3,2109449
Kahramankazan,Kazan Merkez,Daire,170,135,4,1,11,18,19,2,1,0,1,Merkezi,40.207,32.6932,1,4,3,3474572
Kahramankazan,Kazan Merkez,IsYeri,140,111,6,2,3,13,11,3,1,0,1,Dogalgaz_Kombi,40.2082,32.6966,1,4,3,3233610
Kahramankazan,Saray,Daire,69,56,2,1,4,9,7,1,1,0,1,Merkezi,40.2066,32.6945,1,4,3,1535348
Kahramankazan,Yeni,Daire,144,125,4,1,14,19,3,1,1,2,1,Dogalgaz_Kat,40.2212,32.6847,1,4,3,4195660
Kahramankazan,Yeni,Daire,93,84,3,1,7,8,7,2,0,0,1,Dogalgaz_Kat,40.1994,32.6762,1,4,3,2376368
Kahramankazan,Dogukent,IsYeri,78,67,3,1,0,6,12,1,1,2,1,Dogalgaz_Kombi,40.2266,32.6859,1,4,3,2013960
Kahramankazan,Dogukent,Daire,84,70,2,1,3,8,4,1,1,1,1,Dogalgaz_Kombi,40.2147,32.6968,1,4,3,1872594
Kahramankazan,Fatih,Daire,124,107,3,1,2,6,13,1,1,1,1,Dogalgaz_Kat,40.1993,32.6851,1,4,3,2831191
Kahramankazan,Yeni,Daire,165,147,4,1,19,20,2,2,1,1,1,Dogalgaz_Kat,40.2224,32.6928,1,4,3,3954151
Kahramankazan,Dogukent,Daire,121,105,4,1,12,15,4,1,1,1,1,Dogalgaz_Kombi,40.2025,32.6725,1,4,3,2811050
Kahramankazan,Saray,Daire,51,42,1,1,8,11,16,1,1,1,1,Merkezi,40.2235,32.6959,1,4,3,1013255
Kahramankazan,Dogukent,Daire,102,93,3,1,14,14,7,1,1,0,1,Dogalgaz_Kombi,40.221,32.6902,1,4,3,2860684
Kahramankazan,Dogukent,IsYeri,73,62,2,1,3,5,5,1,1,0,1,Dogalgaz_Kombi,40.2176,32.6765,1,4,3,1519267
Kahramankazan,Kazan Merkez,Villa,230,189,4,1,2,2,12,2,1,2,0,Soba,40.2189,32.6757,1,4,3,6980912
Kahramankazan,Saray,Daire,182,158,5,1,4,12,16,3,1,1,1,Merkezi,40.2283,32.6758,1,4,3,3167998
Kahramankazan,Kazan Merkez,IsYeri,114,98,4,1,3,5,0,1,1,2,1,Dogalgaz_Kombi,40.2075,32.6793,1,4,3,2573591
Kahramankazan,Dogukent,Daire,109,86,3,1,8,8,20,1,1,1,1,Dogalgaz_Kombi,40.2135,32.6809,1,4,3,1823511
Kahramankazan,Yeni,IsYeri,58,50,2,1,0,6,4,1,1,1,1,Yerden_Isitma,40.2158,32.691,1,4,3,1529704
Kahramankazan,Fatih,Daire,95,85,2,1,4,11,17,1,1,2,1,Dogalgaz_Kombi,40.2004,32.6779,1,4,3,2077567
Kahramankazan,Dogukent,Daire,274,238,6,2,4,9,17,3,0,0,1,Dogalgaz_Kat,40.2253,32.6734,1,4,3,4947134
Kahramankazan,Dogukent,Daire,95,87,2,1,7,11,9,1,1,1,1,Yerden_Isitma,40.223,32.6989,1,4,3,2539268
Kahramankazan,Kazan Merkez,Villa,150,135,3,1,1,3,0,1,1,2,0,Yerden_Isitma,40.2058,32.6948,1,4,3,4639533
Kahramankazan,Dogukent,Mustakil,263,228,5,2,2,3,20,3,0,2,0,Merkezi,40.1998,32.6963,1,4,3,6934691
Kahramankazan,Fatih,IsYeri,42,32,1,0,0,15,10,1,1,1,1,Dogalgaz_Kat,40.2128,32.6762,1,4,3,876200
Kahramankazan,Yeni,Daire,111,99,3,1,10,15,5,2,1,0,1,Merkezi,40.2071,32.6885,1,4,3,2738054
Kahramankazan,Yeni,Daire,147,116,4,1,10,19,22,1,1,2,1,Merkezi,40.2022,32.674,1,4,3,2676309
Kahramankazan,Saray,Daire,109,86,3,1,4,6,6,1,0,1,1,Dogalgaz_Kat,40.2193,32.6852,1,4,3,2495525
Kahramankazan,Fatih,IsYeri,96,85,4,1,2,9,1,2,1,2,1,Merkezi,40.2128,32.6857,1,4,3,2301910
Kahramankazan,Yeni,Daire,53,43,1,0,5,16,12,1,1,0,1,Dogalgaz_Kombi,40.2237,32.6713,1,4,3,1118845
Kahramankazan,Saray,IsYeri,50,40,1,1,0,8,7,1,1,2,1,Merkezi,40.2214,32.6728,1,4,3,1311075
Kahramankazan,Dogukent,Daire,79,69,2,1,4,10,21,1,1,1,1,Dogalgaz_Kombi,40.2109,32.6747,1,4,3,1458635
Kahramankazan,Kazan Merkez,Daire,136,115,3,1,3,9,18,1,1,2,1,Merkezi,40.2009,32.6714,1,4,3,3021182
Kahramankazan,Saray,Daire,137,123,3,1,9,10,10,1,1,2,1,Dogalgaz_Kat,40.2012,32.6962,1,4,3,3529848
Kahramankazan,Fatih,Daire,58,52,1,1,2,9,15,1,1,1,1,Dogalgaz_Kombi,40.216,32.6928,1,4,3,1203571
Kahramankazan,Yeni,Daire,162,143,4,1,8,20,20,2,1,2,1,Dogalgaz_Kombi,40.2013,32.6851,1,4,3,3847436
Kahramankazan,Yeni,Daire,82,74,2,1,1,13,14,1,1,2,1,Dogalgaz_Kombi,40.2264,32.6974,1,4,3,1967019
Kahramankazan,Dogukent,Daire,211,181,5,1,4,6,14,3,1,1,1,Dogalgaz_Kombi,40.2014,32.6727,1,4,3,4395512
Kahramankazan,Yeni,Daire,71,62,2,1,11,16,2,1,1,2,1,Soba,40.2181,32.6771,1,4,3,2053528
Kahramankazan,Kazan Merkez,Daire,85,71,2,1,2,19,7,1,1,0,1,Dogalgaz_Kombi,40.2148,32.6809,1,4,3,1818752
Kahramankazan,Yeni,Daire,149,124,4,1,12,19,7,1,1,1,1,Soba,40.2146,32.6995,1,4,3,3022989
Kahramankazan,Dogukent,Daire,98,79,2,1,9,14,8,1,1,0,1,Merkezi,40.2277,32.6862,1,4,3,2318769
Kahramankazan,Kazan Merkez,Daire,79,70,2,1,6,12,2,1,1,0,1,Dogalgaz_Kat,40.2152,32.6765,1,4,3,2160549
Kahramankazan,Fatih,Villa,207,189,4,1,1,2,5,2,1,2,0,Dogalgaz_Kombi,40.2216,32.6929,1,4,3,5950173
Kahramankazan,Fatih,IsYeri,144,130,4,1,2,12,1,2,1,1,1,Yerden_Isitma,40.2106,32.6803,1,4,3,4316311
Kahramankazan,Saray,Daire,111,97,3,1,5,7,18,1,1,2,1,Dogalgaz_Kombi,40.2247,32.6868,1,4,3,2483224
Kahramankazan,Kazan Merkez,Daire,84,68,2,1,3,4,16,1,0,2,1,Dogalgaz_Kombi,40.2042,32.6857,1,4,3,1702471
Kahramankazan,Kazan Merkez,Daire,89,71,2,1,8,20,3,1,1,2,1,Merkezi,40.2237,32.6912,1,4,3,1830478
Kahramankazan,Yeni,Daire,136,109,3,1,7,18,21,1,1,0,1,Dogalgaz_Kombi,40.2252,32.6965,1,4,3,2474364
Kahramankazan,Dogukent,Daire,130,106,3,1,6,8,16,1,1,0,0,Dogalgaz_Kombi,40.2244,32.6949,1,4,3,2682896
Kahramankazan,Kazan Merkez,Daire,100,89,3,1,6,20,16,2,1,2,1,Merkezi,40.2136,32.6939,1,4,3,2070345
Kahramankazan,Saray,Daire,112,102,3,1,7,7,10,1,1,2,1,Yerden_Isitma,40.212,32.6815,1,4,3,3001334
Kahramankazan,Kazan Merkez,Daire,130,116,3,1,7,18,9,2,1,1,1,Dogalgaz_Kat,40.215,32.6865,1,4,3,2761787
Kahramankazan,Dogukent,Daire,62,53,1,0,5,6,3,1,1,0,1,Dogalgaz_Kombi,40.228,32.69,1,4,3,1219804
Kahramankazan,Fatih,Daire,54,48,1,1,3,16,3,1,1,1,1,Dogalgaz_Kat,40.2065,32.6843,1,4,3,1214554
Kahramankazan,Saray,Daire,137,119,3,1,12,12,14,2,1,2,1,Yerden_Isitma,40.2032,32.6726,1,4,3,3400536
Kahramankazan,Kazan Merkez,Mustakil,391,344,6,2,3,3,20,2,1,1,0,Merkezi,40.2218,32.6805,1,4,3,9038114
Kahramankazan,Dogukent,Daire,180,159,5,2,1,13,13,2,1,2,0,Dogalgaz_Kat,40.2037,32.6854,1,4,3,3530692
Kahramankazan,Dogukent,Daire,64,50,1,1,1,10,20,1,1,1,1,Merkezi,40.2045,32.6995,1,4,3,964347
Kahramankazan,Fatih,Daire,90,73,3,1,12,13,14,1,1,0,0,Dogalgaz_Kombi,40.2282,32.6778,1,4,3,1991824
Kahramankazan,Saray,Daire,140,121,4,1,4,7,2,2,1,0,1,Merkezi,40.211,32.6747,1,4,3,2981923
Kahramankazan,Yeni,Daire,154,121,4,1,7,20,22,2,0,0,1,Dogalgaz_Kombi,40.2234,32.6856,1,4,3,2731934
Kahramankazan,Dogukent,Daire,102,89,3,1,3,4,22,1,1,0,1,Yerden_Isitma,40.2086,32.697,1,4,3,1669354
Kahramankazan,Saray,Daire,125,109,3,1,8,13,6,2,0,0,1,Soba,40.2129,32.6953,1,4,3,3263684
Kahramankazan,Saray,Daire,103,87,3,1,10,12,5,2,1,0,1,Merkezi,40.2134,32.6945,1,4,3,2410135
Kahramankazan,Dogukent,Daire,66,53,1,1,3,6,6,1,1,2,1,Merkezi,40.2171,32.6737,1,4,3,1551437
Kahramankazan,Saray,IsYeri,65,55,3,1,2,12,7,1,1,2,1,Soba,40.2108,32.6748,1,4,3,1481169
Kahramankazan,Dogukent,Daire,72,58,2,1,11,11,14,1,1,1,1,Soba,40.2112,32.6746,1,4,3,1663941
Kahramankazan,Kazan Merkez,Daire,90,71,2,1,9,14,3,1,0,1,1,Merkezi,40.219,32.6919,1,4,3,2206603
Kahramankazan,Dogukent,Daire,55,49,1,0,7,11,2,1,1,0,1,Merkezi,40.2185,32.6876,1,4,3,1425431
Kahramankazan,Saray,Daire,65,57,2,1,1,7,16,1,1,2,1,Dogalgaz_Kombi,40.2135,32.6793,1,4,3,1477690
Kahramankazan,Saray,Villa,141,128,3,1,1,2,11,1,1,0,0,Dogalgaz_Kombi,40.2203,32.6913,1,4,3,3955012
Kahramankazan,Kazan Merkez,Daire,76,62,2,1,2,14,9,1,1,1,1,Dogalgaz_Kombi,40.2216,32.6835,1,4,3,1476965
Kahramankazan,Dogukent,Villa,210,174,4,1,3,3,4,1,1,2,0,Yerden_Isitma,40.2248,32.6852,1,4,3,6533686
Kahramankazan,Dogukent,IsYeri,132,116,4,1,0,6,13,1,1,2,1,Dogalgaz_Kombi,40.2149,32.6853,1,4,3,3442460
Kahramankazan,Dogukent,Daire,71,58,2,1,4,4,19,1,1,1,1,Merkezi,40.2074,32.6794,1,4,3,1447580
Akyurt,Balikkoy,Daire,130,103,4,1,11,11,13,1,1,2,1,Dogalgaz_Kat,40.1303,33.0916,1,3,2,1875141
Akyurt,Balikkoy,Daire,135,123,3,1,4,4,22,2,1,1,1,Merkezi,40.141,33.0885,1,3,2,1883999
Akyurt,Fatih,Daire,280,237,6,2,14,14,10,2,1,1,1,Merkezi,40.1183,33.0882,1,3,2,4844511
Akyurt,Akyurt Merkez,Daire,84,74,2,1,16,17,10,1,1,0,1,Soba,40.1356,33.0891,1,3,2,1532904
Akyurt,Yeni,IsYeri,138,121,4,1,2,10,13,2,0,0,1,Dogalgaz_Kombi,40.1413,33.0729,1,3,2,2408597
Akyurt,Yeni,Villa,198,156,4,1,1,3,17,2,1,1,1,Dogalgaz_Kombi,40.1275,33.0704,1,3,2,3462272
Akyurt,Balikkoy,Daire,134,107,3,1,1,17,15,2,1,0,1,Klima,40.1204,33.092,1,3,2,2039208
Akyurt,Akyurt Merkez,Daire,75,67,2,1,4,11,9,1,1,1,1,Dogalgaz_Kombi,40.1212,33.0981,1,3,2,1301965
Akyurt,Fatih,Daire,99,89,2,1,10,15,11,1,1,2,1,Merkezi,40.1178,33.0899,1,3,2,1947201
Akyurt,Fatih,Daire,163,134,5,1,14,18,18,3,1,1,1,Dogalgaz_Kat,40.1305,33.0873,1,3,2,2557376
Akyurt,Fatih,Daire,170,143,4,1,4,15,22,1,1,0,1,Merkezi,40.1411,33.074,1,3,2,1978914
Akyurt,Balikkoy,Daire,63,56,1,1,13,16,20,1,1,2,1,Merkezi,40.1364,33.085,1,3,2,1171804
Akyurt,Akyurt Merkez,Mustakil,162,128,3,1,1,1,28,2,1,2,0,Dogalgaz_Kombi,40.1294,33.0971,1,3,2,2562267
Akyurt,Cumhuriyet,IsYeri,76,65,2,1,1,5,4,1,1,0,0,Dogalgaz_Kombi,40.1372,33.0855,1,3,2,1195919
Akyurt,Yeni,IsYeri,46,39,2,1,1,12,23,1,1,0,1,Soba,40.1432,33.0849,1,3,2,676899
Akyurt,Fatih,Daire,94,80,3,1,2,14,10,2,1,0,1,Dogalgaz_Kombi,40.1254,33.0927,1,3,2,1431726
Akyurt,Akyurt Merkez,IsYeri,41,34,1,1,3,3,7,1,1,2,0,Dogalgaz_Kombi,40.133,33.0886,1,3,2,698381
Akyurt,Akyurt Merkez,Daire,106,88,3,1,6,9,12,2,1,1,1,Yerden_Isitma,40.1256,33.0904,1,3,2,1430567
Akyurt,Balikkoy,Mustakil,175,159,3,1,1,1,16,1,1,0,0,Merkezi,40.1442,33.0872,1,3,2,2881979
Akyurt,Balikkoy,Daire,114,100,3,1,3,5,10,2,0,0,1,Dogalgaz_Kombi,40.1305,33.0748,1,3,2,1514044
Akyurt,Akyurt Merkez,Daire,97,81,2,1,3,4,11,1,1,2,0,Merkezi,40.1438,33.0921,1,3,2,1374048
Akyurt,Cumhuriyet,Daire,104,81,3,1,2,11,24,2,1,0,1,Dogalgaz_Kombi,40.1202,33.0862,1,3,2,1156229
Akyurt,Cumhuriyet,Daire,78,63,2,1,13,14,23,1,1,2,1,Merkezi,40.1378,33.0939,1,3,2,1234833
Akyurt,Akyurt Merkez,Daire,47,43,1,0,14,17,22,1,1,0,1,Yerden_Isitma,40.134,33.0756,1,3,2,796724
Akyurt,Balikkoy,Daire,126,107,3,1,13,20,23,2,1,0,1,Dogalgaz_Kombi,40.1286,33.0966,1,3,2,2057382
Akyurt,Cumhuriyet,Daire,117,102,3,1,4,12,18,1,1,1,1,Dogalgaz_Kombi,40.1224,33.0705,1,3,2,1703707
Akyurt,Cumhuriyet,Daire,180,145,5,2,8,11,26,3,1,2,1,Dogalgaz_Kombi,40.1251,33.0938,1,3,2,2310209
Akyurt,Balikkoy,Daire,87,72,2,1,5,18,15,1,1,2,0,Merkezi,40.117,33.0714,1,3,2,1254673
Akyurt,Fatih,Daire,108,86,3,1,7,9,10,2,0,1,1,Dogalgaz_Kat,40.1324,33.076,1,3,2,1334263
Akyurt,Yeni,Daire,92,76,2,1,17,18,13,1,1,2,1,Dogalgaz_Kombi,40.1314,33.0869,1,3,2,1483713
Akyurt,Fatih,Daire,173,148,5,1,1,5,27,2,0,2,1,Merkezi,40.1419,33.0845,1,3,2,2391797
Akyurt,Fatih,Daire,116,90,3,1,6,17,18,1,1,1,1,Merkezi,40.1194,33.0753,1,3,2,1555146
Akyurt,Akyurt Merkez,Villa,226,191,3,1,1,3,1,1,1,2,1,Dogalgaz_Kombi,40.1216,33.0793,1,3,2,4725627
Akyurt,Fatih,Daire,68,62,2,1,3,11,16,1,1,1,1,Dogalgaz_Kombi,40.1419,33.0987,1,3,2,1181667
Akyurt,Cumhuriyet,Daire,112,93,3,1,10,17,26,1,1,1,1,Merkezi,40.1248,33.077,1,3,2,1477151
Akyurt,Cumhuriyet,Daire,136,118,3,1,9,11,18,1,1,2,1,Dogalgaz_Kombi,40.1288,33.0969,1,3,2,1838926
Akyurt,Akyurt Merkez,IsYeri,56,43,2,1,2,8,21,1,1,1,1,Merkezi,40.1159,33.0703,1,3,2,671556
Akyurt,Cumhuriyet,Daire,93,84,2,1,2,11,23,1,0,2,1,Merkezi,40.1213,33.0918,1,3,2,1222767
Akyurt,Cumhuriyet,IsYeri,78,69,3,1,1,9,19,2,0,2,1,Dogalgaz_Kombi,40.1397,33.0747,1,3,2,1352204
Akyurt,Yeni,Daire,76,59,2,1,12,15,18,1,1,2,0,Dogalgaz_Kombi,40.1245,33.0875,1,3,2,976545
Akyurt,Balikkoy,Mustakil,270,210,6,2,2,3,12,3,1,1,0,Dogalgaz_Kat,40.1251,33.0805,1,3,2,4180933
Akyurt,Yeni,Daire,171,143,4,1,2,11,20,2,1,0,1,Dogalgaz_Kombi,40.1284,33.0731,1,3,2,2040039
Akyurt,Akyurt Merkez,Daire,124,107,3,1,7,9,14,2,1,2,1,Soba,40.1201,33.0755,1,3,2,1962698
Akyurt,Cumhuriyet,Villa,251,223,4,1,1,2,17,2,1,2,0,Dogalgaz_Kat,40.1347,33.0911,1,3,2,4963053
Akyurt,Akyurt Merkez,Daire,75,61,2,1,1,4,24,1,1,2,1,Soba,40.1175,33.0858,1,3,2,892584
Akyurt,Yeni,Daire,73,57,2,1,4,20,25,1,1,1,1,Dogalgaz_Kat,40.1185,33.0776,1,3,2,849308
Akyurt,Cumhuriyet,IsYeri,107,88,3,1,0,14,12,1,1,2,1,Soba,40.1417,33.0785,1,3,2,1788410
Akyurt,Fatih,Daire,116,104,3,1,1,9,27,1,1,1,1,Dogalgaz_Kombi,40.1223,33.0706,1,3,2,1716537
Akyurt,Akyurt Merkez,IsYeri,71,60,2,1,1,11,11,1,0,0,1,Dogalgaz_Kat,40.1186,33.0698,1,3,2,1004358
Akyurt,Balikkoy,Daire,50,39,1,1,1,16,18,1,0,0,1,Dogalgaz_Kombi,40.139,33.0807,1,3,2,570309
Akyurt,Fatih,Daire,98,76,2,1,4,5,13,1,1,1,1,Merkezi,40.1261,33.0735,1,3,2,1190231
Akyurt,Fatih,Daire,65,52,2,1,3,9,24,1,1,2,1,Dogalgaz_Kombi,40.1245,33.0851,1,3,2,798637
Akyurt,Akyurt Merkez,Daire,80,71,2,1,11,17,18,1,1,2,1,Merkezi,40.1394,33.0828,1,3,2,1431729
Akyurt,Cumhuriyet,Daire,159,138,4,1,4,5,11,2,1,0,1,Dogalgaz_Kombi,40.1394,33.0893,1,3,2,2606219
Akyurt,Fatih,Daire,92,81,2,1,8,17,27,1,0,0,1,Merkezi,40.1169,33.0721,1,3,2,1365206
Akyurt,Cumhuriyet,IsYeri,75,58,2,1,1,11,22,1,0,2,1,Dogalgaz_Kombi,40.1442,33.0726,1,3,2,1014594
Akyurt,Akyurt Merkez,Daire,131,111,3,1,9,12,19,2,1,2,1,Dogalgaz_Kombi,40.1376,33.0832,1,3,2,1713775
Akyurt,Cumhuriyet,Daire,83,72,2,1,7,8,27,1,1,2,1,Dogalgaz_Kat,40.1438,33.0781,1,3,2,1035422
Akyurt,Fatih,Daire,89,69,2,1,4,8,23,1,1,0,1,Dogalgaz_Kombi,40.1284,33.0992,1,3,2,954560
Akyurt,Balikkoy,IsYeri,111,95,5,2,3,10,4,2,1,2,1,Dogalgaz_Kat,40.1382,33.0807,1,3,2,2137992
Akyurt,Fatih,Daire,57,52,1,1,3,14,15,1,0,0,0,Yerden_Isitma,40.1279,33.0774,1,3,2,892918
Akyurt,Fatih,Daire,95,75,2,1,2,6,25,1,1,2,1,Merkezi,40.1426,33.0868,1,3,2,1277490
Akyurt,Akyurt Merkez,Daire,86,76,2,1,5,10,19,1,0,0,1,Yerden_Isitma,40.1361,33.0796,1,3,2,1140262
Akyurt,Cumhuriyet,Mustakil,185,166,3,1,1,1,18,1,1,0,0,Soba,40.1406,33.0979,1,3,2,2715742
Akyurt,Fatih,Daire,98,84,2,1,3,9,28,1,1,2,1,Dogalgaz_Kombi,40.1411,33.0768,1,3,2,1260152
Akyurt,Balikkoy,Daire,100,83,2,1,4,16,26,1,0,2,0,Klima,40.1176,33.0986,1,3,2,1164369
Akyurt,Fatih,Daire,70,64,2,1,1,4,12,1,1,2,0,Merkezi,40.1153,33.0714,1,3,2,1006450
Akyurt,Fatih,Daire,92,84,2,1,4,15,18,1,1,2,1,Yerden_Isitma,40.1369,33.0824,1,3,2,1607839
Akyurt,Cumhuriyet,Daire,72,59,2,1,2,8,21,1,1,2,1,Merkezi,40.1392,33.0869,1,3,2,892598
Akyurt,Fatih,Daire,132,111,3,1,9,13,8,2,1,1,1,Klima,40.1254,33.0853,1,3,2,2294411
Akyurt,Akyurt Merkez,Daire,108,84,3,1,3,14,20,1,1,0,1,Yerden_Isitma,40.126,33.0951,1,3,2,1377566
Akyurt,Fatih,Daire,65,58,1,1,2,16,22,1,0,2,1,Dogalgaz_Kombi,40.1207,33.0902,1,3,2,919349
Akyurt,Fatih,IsYeri,62,51,2,1,1,14,13,1,0,2,1,Dogalgaz_Kombi,40.1235,33.0819,1,3,2,1026057
Akyurt,Fatih,Daire,125,101,4,1,3,20,28,1,1,0,1,Dogalgaz_Kombi,40.1371,33.0791,1,3,2,1475593
Akyurt,Akyurt Merkez,Daire,222,198,6,2,1,5,25,3,1,2,0,Klima,40.1233,33.0981,1,3,2,2887800
Akyurt,Cumhuriyet,Daire,104,93,3,1,8,12,8,2,1,0,1,Soba,40.1337,33.0916,1,3,2,1990153
Akyurt,Cumhuriyet,Daire,135,112,3,1,9,12,14,1,1,2,1,Dogalgaz_Kombi,40.1239,33.0991,1,3,2,2262835
Akyurt,Cumhuriyet,Daire,204,163,6,2,13,19,23,3,1,2,1,Dogalgaz_Kat,40.1192,33.0734,1,3,2,2744374
Akyurt,Yeni,Daire,139,123,3,1,13,19,12,2,1,0,1,Dogalgaz_Kombi,40.1239,33.0798,1,3,2,2406298
Akyurt,Cumhuriyet,Daire,108,85,3,1,15,20,23,2,1,2,1,Merkezi,40.1354,33.0843,1,3,2,1555836
Akyurt,Balikkoy,Daire,128,113,3,1,12,13,15,1,1,0,1,Klima,40.1195,33.082,1,3,2,2027572
Akyurt,Fatih,Daire,99,83,3,1,5,13,12,2,1,2,1,Dogalgaz_Kat,40.1328,33.0906,1,3,2,1552047
Akyurt,Akyurt Merkez,Daire,186,154,6,2,2,7,27,3,0,1,1,Merkezi,40.1367,33.0709,1,3,2,2599278
Akyurt,Balikkoy,Daire,134,117,3,1,16,18,28,1,0,0,1,Dogalgaz_Kombi,40.1433,33.0894,1,3,2,1755617
Akyurt,Cumhuriyet,Villa,266,240,4,1,2,2,7,1,0,0,0,Merkezi,40.1315,33.0955,1,3,2,6206718
Akyurt,Cumhuriyet,Villa,188,158,3,1,2,3,8,1,1,0,1,Dogalgaz_Kombi,40.1373,33.0879,1,3,2,4103897
Haymana,Yeni,Daire,56,46,1,1,6,11,24,1,1,2,1,Merkezi,39.4248,32.4887,1,2,2,449191
Haymana,Yeni,Daire,164,139,4,1,1,4,29,2,1,1,0,Dogalgaz_Kombi,39.4379,32.5093,1,2,2,1028221
Haymana,Haymana Merkez,Daire,51,44,1,1,7,7,20,1,1,2,1,Dogalgaz_Kat,39.4221,32.4856,1,2,2,375482
Haymana,Yeni,Daire,124,105,3,1,7,9,29,1,1,2,1,Dogalgaz_Kombi,39.4294,32.4999,1,2,2,1063802
Haymana,Balci,Daire,61,53,1,0,6,9,33,1,1,0,1,Dogalgaz_Kat,39.4254,32.5063,1,2,2,425764
Haymana,Haymana Merkez,Daire,52,45,1,0,16,20,29,1,1,1,1,Yerden_Isitma,39.4489,32.4959,1,2,2,381253
Haymana,Yeni,Daire,131,106,3,1,11,11,38,1,1,1,1,Dogalgaz_Kombi,39.4335,32.4885,1,2,2,934846
Haymana,Haymana Merkez,Daire,69,59,2,1,5,9,22,1,1,1,1,Dogalgaz_Kombi,39.4219,32.481,1,2,2,592453
Haymana,Yeni,Daire,130,106,3,1,4,8,24,2,1,1,1,Dogalgaz_Kombi,39.4236,32.5058,1,2,2,964599
Haymana,Yeni,Daire,91,76,3,1,2,5,20,2,1,0,1,Dogalgaz_Kat,39.4319,32.505,1,2,2,747160
Haymana,Cumhuriyet,IsYeri,108,87,3,1,2,3,1,1,0,1,1,Dogalgaz_Kombi,39.4352,32.4858,1,2,2,1008095
Haymana,Balci,Daire,87,74,2,1,9,10,32,1,1,0,1,Merkezi,39.4219,32.4932,1,2,2,557304
Haymana,Kaplica,Daire,125,100,3,1,11,15,22,2,1,1,1,Dogalgaz_Kombi,39.4352,32.484,1,2,2,812084
Haymana,Kaplica,Daire,120,102,3,1,7,7,21,1,1,2,1,Yerden_Isitma,39.4451,32.4975,1,2,2,1097686
Haymana,Haymana Merkez,Daire,84,73,2,1,3,12,29,1,1,1,1,Merkezi,39.4452,32.4892,1,2,2,547984
Haymana,Balci,Daire,72,56,2,1,6,6,23,1,0,1,1,Dogalgaz_Kat,39.4256,32.4982,1,2,2,524714
Haymana,Balci,IsYeri,53,45,1,1,3,13,16,1,1,2,1,Dogalgaz_Kombi,39.4234,32.4981,1,2,2,510988
Haymana,Yeni,Villa,148,133,3,1,1,2,17,2,1,2,0,Dogalgaz_Kombi,39.4421,32.4934,1,2,2,1685325
Haymana,Kaplica,Daire,126,112,3,1,13,17,28,1,1,0,1,Dogalgaz_Kat,39.4291,32.4916,1,2,2,885690
Haymana,Balci,Daire,64,52,1,1,10,19,38,1,1,0,1,Merkezi,39.4226,32.5063,1,2,2,379724
Haymana,Cumhuriyet,IsYeri,93,80,3,1,3,7,34,1,1,0,1,Merkezi,39.443,32.5091,1,2,2,764815
Haymana,Haymana Merkez,Daire,174,153,4,1,11,14,28,1,1,2,1,Soba,39.4231,32.5024,1,2,2,1364059
